,F1,H1,H10O4,H10O5,H10O6,H10O7,H11O5,H11O6,H11O7,H12O5,H12O6,H12O7,H13O6,H13O7,H13O8,H14O6,H14O7,H15O7,H15O8,H16O7,H16O8,H16O9,H17O11,H17O8,H18O9,H19O9,H1F1,H1N1,H1O1,H1O2,H2,H21O10,H2F1,H2N1,H2O1,H2O2,H3N1,H3O1,H3O1F1,H3O2,H3O3,H4N1,H4O1,H4O2,H4O3,H4O4,H5O1N1,H5O2,H5O3,H5O4,H6O1N1,H6O3,H6O4,H6O5,H7O2N1,H7O3,H7O4,H7O5,H7O6,H8O4,H8O5,H8O6,H9O4,H9O5,H9O6,N1,O1,X1,grp_>C128,grp_C1-3,grp_C16-31,grp_C32-63,grp_C4-7,grp_C64-127,grp_C8-15
30,1,128,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,68,0,0,0,586,1,2,9,0,0,0,1,0,31,1,0,0,10,1,0,0,16,2,0,0,34,0,0,0,3,0,0,61,0,0,0,139,2070,3,37,17,11,8,6,13
30,3,152,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,67,0,1,0,573,2,2,11,0,3,0,1,0,28,1,0,0,10,1,0,0,11,1,0,0,35,0,0,0,9,0,0,60,0,0,0,139,2070,4,46,15,13,12,5,17
30,1,143,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,65,0,1,0,590,2,2,5,0,3,0,1,0,27,0,0,0,11,1,0,0,7,0,0,0,35,1,0,0,10,0,0,62,1,0,0,137,2070,4,41,17,11,14,5,14
30,1,128,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,66,0,1,0,597,2,2,11,0,1,0,1,0,27,0,0,0,10,2,0,0,14,0,0,0,32,2,0,0,7,0,0,62,0,0,0,138,2070,3,40,17,14,9,6,16
30,3,137,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,67,0,0,0,586,2,2,7,0,0,0,1,0,29,0,0,0,9,2,0,0,11,0,0,0,33,2,0,0,6,0,0,62,0,0,0,139,2070,4,42,16,15,10,3,17
30,0,144,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,66,0,1,0,576,1,2,10,0,3,0,1,0,26,1,0,0,8,2,0,0,9,1,0,0,33,1,0,0,4,0,0,68,0,0,0,137,2070,4,47,17,14,10,6,14
30,4,140,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,68,0,2,0,582,1,2,9,0,1,0,1,0,29,1,0,0,7,0,0,0,13,0,0,0,34,2,0,0,3,0,0,68,0,0,0,141,2070,3,40,17,13,12,6,13
30,1,110,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,67,0,2,0,593,2,2,8,0,1,0,1,0,26,0,0,0,7,1,0,0,11,0,0,0,37,3,0,0,3,0,0,67,0,0,0,137,2070,6,32,14,13,7,5,15
30,3,127,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,68,0,1,1,598,2,2,7,0,0,0,1,0,26,0,0,0,8,1,1,0,11,0,0,0,41,1,0,0,5,0,0,64,0,0,0,137,2070,5,39,15,12,8,4,22
30,2,119,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,66,0,2,0,583,2,2,10,0,1,0,0,0,26,0,0,0,6,0,0,1,11,0,0,0,37,2,0,0,7,0,0,69,0,0,0,136,2070,5,42,18,11,7,4,14
30,1,121,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,68,0,1,0,575,0,1,8,0,3,0,1,0,31,2,0,0,7,0,0,0,10,0,0,0,36,2,0,0,6,0,0,69,0,0,0,140,2070,5,42,15,11,12,5,18
30,5,115,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,69,0,0,0,584,0,2,11,0,3,0,1,0,28,2,0,0,6,2,0,0,9,0,0,0,34,1,0,0,5,0,0,71,0,0,0,136,2070,7,36,20,11,8,5,17
30,2,117,0,1,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,67,0,2,0,583,1,2,9,0,1,0,1,0,28,1,0,0,7,1,0,0,8,1,0,0,35,3,0,0,4,0,0,68,0,0,0,140,2070,4,35,19,15,11,4,19
30,2,137,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,66,0,0,0,575,0,2,4,0,2,0,1,0,33,2,0,0,8,1,0,0,6,0,0,0,36,1,0,0,10,0,0,67,1,0,0,139,2070,4,44,23,8,13,8,16
30,3,149,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,65,0,1,1,586,1,1,9,0,9,0,1,0,25,0,0,0,11,0,0,0,6,0,0,0,32,3,0,0,5,0,0,72,0,0,0,138,2070,4,45,17,11,10,7,23
30,5,144,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,67,0,0,1,591,0,1,11,0,3,0,1,0,31,2,0,0,9,1,0,0,11,0,0,0,30,1,0,0,5,0,0,71,0,0,0,138,2070,4,39,18,14,12,5,18
30,2,140,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,67,0,0,0,572,0,2,8,0,1,0,1,0,36,0,0,0,6,3,1,0,5,0,0,0,40,0,0,0,8,0,0,64,0,0,0,138,2070,3,43,20,13,15,5,18
30,4,153,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,65,0,1,0,574,0,2,10,0,2,0,1,0,33,0,0,0,7,4,0,0,9,1,0,0,33,1,0,0,5,0,0,71,0,0,0,137,2070,4,46,20,15,17,5,15
30,3,159,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,66,0,1,0,569,0,2,12,0,5,0,1,0,35,0,0,0,5,1,0,0,11,2,0,0,38,0,0,0,5,0,0,61,1,0,0,138,2070,3,41,19,12,8,5,22
30,3,143,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,66,0,1,0,579,0,2,11,0,2,0,1,0,37,0,0,0,9,1,0,0,9,0,0,0,34,1,0,0,8,0,0,67,0,0,0,137,2070,4,38,18,14,10,4,15
30,2,144,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,68,0,1,0,599,0,2,9,0,4,0,1,0,28,2,0,0,6,0,0,0,9,0,0,0,38,3,0,0,10,0,0,63,0,0,0,137,2070,3,46,17,13,12,7,21
30,2,142,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,69,0,0,0,599,1,2,11,0,3,0,1,0,30,1,0,0,7,2,0,0,9,0,0,0,37,2,0,0,3,0,0,67,0,0,0,141,2070,3,41,21,13,13,7,19
30,3,164,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,66,0,1,0,591,1,2,10,0,3,0,1,0,27,0,0,0,6,5,0,0,9,1,0,0,30,1,0,0,7,0,0,67,1,0,0,142,2070,6,43,16,15,11,4,18
30,3,128,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20,0,67,0,0,0,604,0,2,18,0,4,0,1,0,30,1,0,0,11,1,0,0,12,1,0,0,29,2,0,0,7,0,0,62,0,0,0,138,2070,4,45,22,12,14,6,12
30,4,147,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,65,0,1,1,588,2,1,9,0,2,0,1,0,31,0,0,0,7,1,0,0,9,1,0,0,34,1,0,0,11,0,0,62,0,0,0,140,2070,5,42,21,9,15,5,15
30,3,136,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,65,0,1,1,591,0,2,5,0,0,1,0,0,32,0,0,0,8,1,0,0,9,0,0,0,30,1,0,0,6,0,0,72,0,0,0,136,2070,3,44,16,16,14,6,14
30,2,138,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,66,0,1,1,603,1,1,7,0,4,0,1,0,29,1,0,0,8,0,0,0,6,0,0,0,36,1,0,0,9,0,0,70,0,0,0,140,2070,3,42,18,14,11,6,16
30,4,134,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,66,0,2,0,590,0,1,7,0,4,0,1,0,32,1,0,0,9,1,0,0,11,0,0,0,32,0,0,0,7,0,0,71,0,0,0,138,2070,3,41,18,13,14,8,14
30,3,125,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,65,0,1,0,585,0,2,11,0,2,0,1,0,33,0,0,0,10,2,0,0,9,1,0,0,26,1,0,0,7,0,0,72,0,0,0,138,2070,6,43,16,12,11,6,17
30,2,132,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,67,0,1,0,607,1,2,9,0,0,0,1,0,27,0,0,0,7,0,1,0,11,0,0,0,31,0,0,0,9,1,0,72,0,0,0,139,2070,4,45,18,15,15,5,19
30,4,134,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,64,0,1,0,595,0,2,5,0,1,0,1,0,33,0,0,0,7,0,0,0,6,0,0,0,35,2,0,0,10,1,0,66,0,0,0,137,2070,3,51,16,12,11,4,18
30,5,135,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,67,0,0,0,604,0,2,15,0,7,0,1,0,25,1,0,0,8,0,0,0,13,0,0,0,35,1,0,0,4,0,0,64,1,0,0,138,2070,5,50,20,11,11,5,15
30,5,131,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,69,0,1,0,608,2,2,7,0,1,0,1,0,29,0,0,0,6,1,0,0,10,0,0,0,37,1,0,0,11,0,0,66,0,0,0,137,2070,5,40,18,16,11,3,17
30,2,129,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,68,0,0,0,611,0,2,5,1,1,1,1,0,28,0,0,0,7,1,0,0,6,1,0,0,39,0,0,0,13,0,0,64,0,0,0,137,2070,3,43,18,14,11,5,22
30,3,113,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,66,0,1,0,609,1,2,3,0,2,0,1,0,29,1,0,0,8,0,0,0,8,0,0,0,37,1,0,0,4,0,0,76,0,0,1,136,2070,3,45,21,16,11,4,20
30,3,122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,67,0,1,1,603,2,1,8,0,1,0,1,0,32,0,0,0,8,0,0,0,17,0,0,0,35,1,0,0,9,0,0,62,0,0,0,137,2070,5,38,20,10,12,5,15
30,5,122,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,64,0,0,0,612,0,2,9,0,1,0,1,0,25,1,0,0,6,0,0,0,12,0,0,0,38,0,0,0,8,0,0,69,0,0,0,137,2070,4,37,16,14,11,3,18
30,4,120,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,68,0,1,0,598,1,3,6,0,0,0,0,0,30,0,0,0,6,0,0,0,8,0,0,0,34,1,0,0,5,0,0,72,0,0,0,139,2070,3,37,18,12,13,3,21
30,3,116,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,64,0,1,0,597,1,2,2,0,4,0,0,0,31,0,0,0,7,0,0,1,7,0,0,0,40,0,0,0,7,0,0,70,0,0,0,136,2070,4,42,17,14,11,4,16
30,3,122,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,66,0,1,1,611,0,1,18,0,4,0,1,0,25,0,0,0,9,1,0,0,16,0,0,0,31,2,0,0,4,1,0,67,0,0,0,140,2070,4,38,18,13,10,4,14
30,4,118,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,64,0,0,0,602,1,2,7,0,4,0,1,0,29,1,0,0,8,0,0,0,8,0,0,0,30,0,0,0,6,0,0,73,0,0,0,136,2070,4,41,18,13,15,4,16
30,2,123,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,68,0,2,1,594,1,1,3,0,0,0,1,0,31,0,0,0,8,1,0,0,5,0,0,0,34,1,0,0,7,0,0,73,0,0,0,136,2070,4,42,16,11,14,5,17
30,4,118,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,65,0,1,0,590,0,1,8,0,0,1,1,0,31,0,0,0,11,0,0,0,13,0,0,0,32,0,0,0,6,0,0,74,0,0,0,138,2070,4,39,18,11,11,5,20
30,1,134,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,64,0,0,0,588,0,2,12,0,3,0,0,0,27,0,0,0,7,1,0,0,10,1,0,0,34,1,0,0,5,0,0,73,0,0,0,137,2070,4,39,16,12,12,5,16
30,3,131,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,66,0,0,0,605,0,2,6,0,2,0,1,0,28,1,0,0,7,1,0,0,8,0,0,0,29,1,0,0,6,0,0,78,0,0,0,139,2070,4,34,18,13,17,5,17
30,3,126,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,67,0,1,1,606,1,2,11,0,0,0,1,0,30,0,0,0,7,3,0,0,11,0,0,0,33,3,0,0,6,0,0,63,0,0,0,138,2070,3,38,18,13,13,5,18
30,3,142,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,66,0,1,0,616,1,2,2,0,2,0,1,0,21,0,0,0,9,0,0,0,10,0,0,0,38,2,0,0,5,0,0,66,1,0,0,140,2070,3,38,19,13,12,5,13
30,2,122,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,64,0,1,0,602,2,2,7,0,3,0,1,0,25,0,0,0,7,2,0,0,10,0,0,0,35,1,0,0,2,0,0,74,0,0,0,137,2070,5,43,19,12,10,9,11
30,2,101,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,68,0,0,0,605,1,2,10,0,3,0,1,0,27,0,0,0,11,2,0,0,9,0,0,0,34,1,0,0,4,0,0,69,0,0,0,138,2070,4,42,19,10,15,7,12
30,4,133,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,68,0,0,0,595,0,2,9,0,3,0,1,0,26,1,0,0,9,1,0,0,5,0,0,0,30,0,0,0,4,0,0,71,0,0,0,137,2070,5,41,18,14,10,7,15
30,4,138,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,68,0,1,0,608,1,2,8,0,0,0,1,0,28,0,0,0,8,2,0,0,10,0,0,0,32,0,0,0,10,0,0,69,0,0,0,138,2070,4,44,17,14,16,3,19
30,1,125,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,64,0,0,0,592,2,2,6,0,4,0,1,0,28,0,0,0,8,1,0,0,10,0,0,0,32,0,0,0,10,0,0,71,0,0,0,136,2070,4,40,17,11,13,6,14
30,3,110,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,67,0,2,0,606,0,2,9,0,3,0,1,0,28,1,0,0,7,2,0,0,10,0,0,0,35,0,0,0,6,0,0,70,0,0,0,137,2070,4,40,18,13,13,6,12
30,1,125,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,67,0,1,0,612,0,2,11,0,2,0,1,0,26,1,0,0,9,0,0,0,9,0,0,0,35,0,0,0,4,0,0,70,0,0,0,139,2070,4,33,15,11,15,6,14
30,4,130,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,69,0,2,0,605,1,2,5,0,3,0,1,0,23,0,0,0,8,2,0,0,7,0,0,0,34,1,0,0,5,0,0,71,0,0,0,139,2070,3,37,18,13,6,4,15
30,4,132,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,66,0,1,0,605,1,1,6,0,3,0,1,0,24,0,0,0,9,0,0,0,7,0,0,1,32,1,0,0,7,0,0,75,1,0,0,139,2070,3,39,15,13,11,6,15
30,6,112,0,1,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,68,0,1,0,592,1,1,9,0,3,0,1,0,26,0,0,0,8,0,0,0,14,0,0,1,29,0,0,0,4,0,0,74,0,0,0,137,2070,3,34,19,14,13,5,13
30,4,102,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,69,0,1,0,604,1,2,8,0,0,0,1,0,26,0,0,0,8,2,0,0,11,0,0,0,29,0,0,0,8,0,0,73,0,0,0,136,2070,4,34,19,14,12,5,13
30,0,129,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,68,0,1,0,598,2,1,7,0,4,0,1,0,25,0,0,1,8,1,0,0,9,0,0,0,30,2,0,0,5,0,0,75,0,0,1,136,2070,4,38,18,14,12,4,12
30,2,126,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,67,0,2,0,603,0,1,13,0,4,0,1,0,29,1,0,0,10,0,0,0,11,0,0,0,28,1,0,0,5,0,0,73,0,0,0,137,2070,4,38,15,13,11,6,15
30,2,125,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,68,0,1,2,593,0,1,12,0,4,0,0,0,25,1,0,0,7,1,0,0,12,0,0,0,29,0,0,0,6,0,0,74,0,0,0,138,2070,3,42,16,12,19,5,9
30,3,125,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,67,0,2,1,602,1,2,9,0,2,0,0,0,27,0,0,0,9,1,0,0,17,0,0,0,24,0,0,0,5,0,0,76,0,0,0,138,2070,7,41,14,10,14,7,17
30,1,111,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,68,0,0,1,593,1,1,11,0,3,0,1,0,31,0,0,0,7,2,0,0,10,0,0,0,24,1,0,0,5,0,0,75,0,0,0,138,2070,4,39,16,13,12,5,17
30,3,141,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,65,0,2,1,583,1,1,6,0,2,0,1,0,27,0,0,0,8,2,0,0,11,0,0,0,28,0,0,0,8,0,0,71,0,0,0,140,2070,4,41,17,10,10,7,18
30,4,138,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,67,0,0,1,598,0,1,10,0,4,0,1,0,24,1,0,0,8,1,0,0,11,0,0,0,26,0,0,0,5,0,0,77,0,0,0,139,2070,4,39,17,12,9,6,11
30,3,138,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,66,0,0,0,588,1,2,8,0,2,0,1,0,30,0,0,0,6,2,0,0,13,0,0,0,27,0,0,0,8,0,0,75,0,0,0,140,2070,4,40,22,12,10,5,20
30,5,142,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,69,0,0,0,580,0,2,10,0,4,0,1,0,24,1,0,0,7,3,0,0,16,0,0,0,27,1,0,0,7,0,0,69,0,0,0,139,2070,4,38,20,14,11,3,19
30,3,147,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,65,0,1,0,597,1,2,7,0,2,0,0,0,22,0,0,0,10,2,0,0,16,0,0,0,28,0,0,0,7,0,0,71,0,0,0,139,2070,4,40,19,11,7,6,15
30,3,120,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,68,0,2,0,591,1,2,4,0,3,0,1,0,26,0,0,0,9,2,0,0,10,0,0,0,29,1,0,0,8,0,0,74,0,0,0,142,2070,3,37,19,14,8,5,9
30,2,114,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,13,0,67,0,0,0,605,1,2,9,0,4,0,1,0,22,0,0,0,9,1,0,0,8,0,0,0,33,1,0,0,5,0,0,71,0,0,0,139,2070,3,39,20,13,13,4,12
30,5,138,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,66,0,1,1,601,1,1,8,0,1,0,1,0,29,0,0,0,8,2,0,0,10,0,0,0,31,3,0,0,7,0,0,68,0,0,0,137,2070,4,42,22,12,11,5,13
30,2,139,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,67,0,2,0,597,1,3,7,0,2,0,0,0,24,0,0,0,9,0,0,0,12,0,0,0,29,2,0,0,8,0,0,70,0,0,0,141,2070,4,40,17,16,12,8,14
30,4,127,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,68,0,1,0,584,1,1,9,0,1,0,1,0,33,0,0,0,8,1,0,0,12,0,0,0,29,1,0,0,5,0,0,71,1,0,0,136,2070,3,38,15,14,9,6,13
30,3,114,0,3,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,65,0,1,0,598,0,2,6,0,1,0,1,0,24,1,0,0,7,2,0,0,7,0,0,0,32,1,0,0,5,0,0,71,0,0,0,136,2070,4,35,18,14,6,7,13
30,3,123,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,66,0,2,1,589,1,1,5,0,1,0,1,0,27,0,0,0,7,0,0,0,9,0,0,0,32,0,0,0,8,0,0,71,0,0,0,140,2070,3,39,16,14,10,8,18
30,4,128,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,1,68,0,0,0,598,0,1,8,0,1,0,1,0,24,0,0,0,8,1,0,0,12,0,0,0,31,0,0,0,6,0,0,76,0,0,0,136,2070,4,35,16,11,10,8,16
30,2,132,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,66,0,0,1,603,0,2,10,0,0,0,0,0,22,1,0,0,8,1,0,0,17,0,0,0,28,2,0,0,4,0,0,71,0,0,0,136,2070,4,38,15,16,7,5,14
30,4,122,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,0,67,0,0,2,600,1,1,12,0,5,0,0,0,19,0,0,0,9,0,0,0,13,0,0,0,27,2,0,0,6,0,0,73,0,0,0,139,2070,3,42,17,13,12,5,13
30,4,136,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,65,0,1,0,606,1,2,3,0,0,0,0,0,21,0,0,0,8,0,0,0,9,0,0,0,30,2,0,0,6,0,0,75,0,0,0,138,2070,5,39,13,14,11,6,18
30,3,141,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,66,0,0,1,591,1,2,6,0,0,0,0,0,27,1,0,0,8,2,0,0,8,0,0,0,30,1,0,0,7,0,0,74,1,0,0,140,2070,4,39,16,14,7,6,17
30,2,131,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,64,0,1,1,574,0,2,7,0,2,0,0,0,29,0,0,0,8,0,0,0,8,1,0,0,30,1,0,0,6,0,0,71,1,0,0,138,2070,3,41,15,16,8,5,14
30,3,136,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,64,0,0,1,595,0,2,7,0,2,1,0,0,24,0,0,0,7,0,0,0,16,0,0,0,27,1,0,0,11,0,0,66,0,0,0,139,2070,3,38,16,13,13,5,16
30,2,139,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,62,0,1,0,604,1,2,6,0,0,0,1,0,24,0,0,0,8,3,0,0,10,0,0,0,31,1,0,0,10,0,0,70,0,0,0,141,2070,3,39,15,12,15,6,15
30,3,152,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,65,0,1,0,592,1,2,8,0,2,0,1,0,26,0,0,0,6,3,0,0,8,0,0,0,26,1,0,0,5,0,0,73,0,0,0,138,2070,4,38,17,12,11,4,22
30,2,147,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,65,0,2,1,594,1,2,8,0,1,0,0,0,26,0,0,0,8,2,0,0,10,0,0,0,30,2,0,0,5,0,0,71,0,0,0,140,2070,4,38,18,13,8,5,11
30,4,148,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,63,0,1,1,603,1,1,12,0,2,0,1,0,25,0,0,0,7,1,0,0,15,0,0,0,26,2,0,0,7,0,0,67,0,0,0,139,2070,3,36,17,12,14,6,13
30,3,139,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,68,0,1,2,583,1,1,10,0,1,0,0,0,27,0,0,0,7,0,0,0,12,0,0,0,27,2,0,0,10,0,0,69,0,0,0,141,2070,4,41,11,11,14,7,20
30,1,160,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,67,0,2,1,591,2,1,9,0,1,0,1,0,30,1,0,0,7,1,0,0,7,0,0,0,24,1,0,0,12,0,0,75,0,0,0,138,2070,3,36,17,18,10,4,18
