C,C2,C2H,C2H2,C2H2O,C2H2O2,C2H2O3,C2H3,C2H3O,C2H3O2,C2H3O3,C2H4,C2H4O,C2H4O2,C2H4O3,C2H5,C2H5O,C2H5O2,C2H6O,C2H6O2,C2HO,C2HO2,C2HO3,C2O,C2O2,C2O3,C3H2,C3H2O,C3H2O2,C3H2O3,C3H3,C3H3O,C3H4,C3H4O,C3H4O3,C3H5,C3H6,C3HO,C3HO2,C3HO3,C3O2,CH,CH2,CH2O,CH2O2,CH3,CH3O,CH3O2,CH4,CH4O,CH4O2,CHO,CHO2,CHO3,CO,CO2,CO3,H,H2,H2O,H2O2,H2O3,HO,HO2,HO3,O,O2,O3,O4
0,0,0,19,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,7,1,0,0,0,0,13,0,0,70,25,0,4,8,171,1,0,83,29,0,2,114,0,0
0,0,0,19,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,7,1,0,0,0,0,14,1,0,68,25,0,4,8,171,0,0,84,29,0,2,114,0,0
0,0,0,19,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,7,1,0,0,0,0,14,1,0,68,25,0,4,8,171,0,0,84,29,0,2,114,0,0
0,0,0,19,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,0,0,0,0,9,1,0,73,25,0,7,8,172,0,0,87,26,0,4,114,0,0
0,0,0,19,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,7,1,0,0,0,0,12,1,0,70,25,0,4,8,171,0,0,88,26,0,3,114,0,0
0,0,0,19,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,6,1,0,0,0,0,10,0,0,72,26,0,5,9,172,0,0,88,24,0,5,114,0,0
0,0,0,18,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,7,1,0,0,0,0,11,2,0,69,26,0,2,9,170,0,0,89,25,0,4,113,0,0
0,0,0,18,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,7,1,0,0,0,0,10,2,0,70,26,0,3,9,170,0,0,88,26,0,3,113,0,0
0,0,0,18,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,2,8,1,0,0,0,0,9,2,0,70,26,0,6,9,171,1,0,85,24,0,4,114,0,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2,8,0,0,0,0,0,8,1,0,70,27,0,7,8,172,0,0,85,25,0,3,114,0,0
0,0,0,18,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2,8,0,0,0,0,0,10,1,0,68,27,0,4,9,172,0,0,85,25,0,3,114,0,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,2,7,0,0,0,0,0,8,0,0,71,28,0,10,9,173,0,0,84,24,0,3,115,0,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,2,7,0,0,0,0,0,10,1,0,69,27,0,7,8,174,0,0,83,24,0,3,115,0,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,2,8,0,0,0,0,0,9,1,0,70,27,0,6,8,175,0,0,82,25,0,3,114,0,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,8,0,0,0,0,0,8,2,0,70,27,0,7,8,175,0,0,81,26,0,3,113,0,0
0,0,1,17,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,7,0,0,1,0,0,7,2,0,72,27,0,7,8,175,0,0,84,23,0,6,113,0,0
0,0,0,18,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,7,0,0,1,0,0,8,2,0,69,27,0,6,8,174,0,0,84,24,0,4,114,0,0
0,0,0,18,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2,7,0,0,1,0,0,8,1,0,70,27,0,6,8,173,0,0,87,23,0,5,114,0,0
0,0,1,16,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,2,7,0,0,1,0,0,7,1,0,71,27,0,8,8,173,0,0,86,24,0,4,114,0,0
0,0,0,17,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,7,0,0,1,0,0,6,1,0,72,27,0,8,9,174,0,0,85,22,0,4,114,1,0
0,0,0,17,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,7,0,0,1,0,0,6,2,0,71,27,0,7,9,174,0,0,83,23,0,3,114,1,0
0,0,0,18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,7,0,0,1,0,0,6,2,0,71,27,0,6,9,175,0,0,84,23,0,3,114,1,0
0,0,0,17,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,0,6,0,0,1,0,0,6,3,0,71,28,0,9,9,175,0,0,82,24,0,2,114,1,0
0,0,1,17,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,7,0,0,1,0,0,7,2,0,70,28,0,8,9,175,0,0,82,24,0,2,114,1,0
0,0,0,17,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,7,0,0,1,0,0,9,2,0,70,28,0,7,9,176,0,0,81,24,0,2,114,1,0
0,0,0,17,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,7,0,0,1,0,0,6,2,0,71,28,0,5,9,176,0,0,81,25,0,3,114,0,0
0,0,0,17,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,7,0,0,1,0,0,7,1,0,70,29,0,6,9,176,0,0,82,24,0,3,113,1,0
0,0,0,17,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,7,0,0,1,0,0,7,2,0,70,28,0,4,9,177,0,0,79,26,0,2,112,1,0
0,0,0,17,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,7,2,0,70,28,0,3,9,177,0,0,79,26,0,2,112,1,0
0,0,0,17,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,7,2,0,70,28,0,3,9,177,0,0,80,26,0,2,112,1,0
0,0,0,17,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,7,1,0,70,29,0,4,9,177,0,0,81,25,0,3,112,1,0
0,0,0,18,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,7,0,0,1,0,0,8,1,0,70,29,0,6,9,178,0,0,79,25,0,3,112,1,0
0,0,1,17,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,4,0,6,0,0,1,0,0,7,1,0,71,29,0,8,9,179,0,0,78,25,0,2,113,1,0
0,0,0,18,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,7,1,0,70,29,0,6,9,180,0,0,76,25,0,2,113,1,0
0,0,0,18,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,7,0,0,71,30,0,5,9,179,0,0,77,26,0,2,112,1,0
0,0,0,18,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,6,0,0,72,30,0,6,9,179,0,0,77,26,0,2,112,1,0
0,0,0,18,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,6,0,0,1,0,0,6,1,0,72,29,0,5,9,179,0,0,79,24,0,4,112,1,0
0,0,0,18,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,1,6,0,0,1,0,0,8,1,0,71,29,0,6,9,179,0,0,78,25,0,3,112,1,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,6,1,0,72,29,0,6,9,179,0,0,77,25,0,3,112,1,0
0,0,0,18,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,5,1,0,73,29,0,6,9,179,0,0,79,23,0,5,112,1,0
0,0,0,18,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,6,0,0,1,0,0,7,0,0,72,30,0,7,9,179,0,0,78,24,0,4,112,1,0
0,0,0,18,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,6,0,0,1,0,0,6,0,0,72,29,0,5,9,179,0,0,77,25,0,3,112,1,0
0,0,0,18,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,6,0,0,1,0,0,6,0,0,72,30,0,5,9,179,0,0,77,26,0,3,111,1,0
0,0,0,19,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,0,6,0,0,1,0,0,6,2,0,72,29,0,4,10,180,0,0,76,26,0,3,111,1,0
0,0,0,19,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,0,6,0,0,1,0,0,6,1,0,72,30,0,5,10,180,0,0,76,26,0,3,111,1,0
0,0,0,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,2,0,71,29,0,3,10,180,0,0,77,28,0,3,109,1,0
0,0,0,19,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,1,0,71,30,0,5,10,180,0,0,76,28,0,3,109,1,0
0,0,0,19,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,1,0,71,30,0,4,10,180,0,0,77,27,0,4,109,1,0
0,0,0,18,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,2,0,71,29,0,3,10,180,0,0,77,27,0,3,109,1,0
0,0,0,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,2,0,71,29,0,6,9,180,1,0,77,26,0,3,109,1,0
0,0,0,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,6,0,0,1,0,0,7,2,0,71,29,0,4,10,180,0,0,81,24,0,4,109,1,0
0,0,0,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,6,0,0,1,0,0,5,1,0,72,30,0,5,10,179,0,0,81,26,0,3,108,1,0
0,0,0,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,5,2,0,72,29,0,5,10,180,0,0,80,25,0,3,109,1,0
0,0,1,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,6,1,0,71,30,0,6,10,180,0,0,81,25,0,3,109,1,0
0,0,0,18,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,5,2,0,73,29,0,5,10,180,0,0,81,24,0,4,109,1,0
0,0,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,4,1,0,73,30,0,8,10,180,0,0,80,24,0,3,109,1,0
0,0,1,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,5,1,0,72,30,0,6,10,181,0,0,79,24,0,3,109,1,0
0,0,0,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,0,6,0,0,1,0,0,3,1,0,75,30,0,7,10,180,0,0,81,24,0,4,108,1,0
0,0,0,17,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,1,0,74,30,0,7,10,180,0,0,81,24,0,3,108,1,0
0,0,0,17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,6,0,0,1,0,0,4,2,0,72,30,0,6,10,181,0,0,79,23,0,3,109,1,0
0,0,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,6,0,0,1,0,0,4,2,0,72,30,0,7,10,181,0,0,79,23,0,3,109,1,0
0,0,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,1,0,72,31,0,7,10,182,1,0,78,22,0,3,109,1,0
0,0,0,17,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,2,0,72,30,0,7,10,181,0,0,82,22,0,2,109,1,0
0,0,0,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,1,0,71,31,0,7,10,181,0,0,83,22,0,2,109,1,0
0,0,1,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,1,0,72,31,0,9,10,180,0,0,83,23,0,2,108,1,0
0,0,0,17,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,4,1,0,73,31,0,9,10,180,0,0,85,21,0,4,108,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,6,0,0,1,0,0,6,1,0,72,31,0,6,10,182,0,0,81,24,0,2,107,1,0
0,0,0,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,1,0,71,31,0,5,10,182,0,0,81,24,0,2,107,1,0
0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,6,0,0,1,0,0,7,1,0,73,31,0,6,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,1,0,71,31,0,6,10,180,0,0,84,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,1,0,72,31,0,7,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,0,0,73,32,0,7,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,7,0,0,72,32,0,7,10,181,0,0,84,24,0,3,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,0,0,74,32,0,8,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,7,0,0,72,32,0,6,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,0,0,73,32,0,7,10,181,0,0,83,25,0,2,106,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,0,0,74,32,0,8,10,182,0,0,81,25,0,2,106,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,0,0,74,32,0,8,10,181,0,0,82,25,0,2,106,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,0,0,73,32,0,7,10,181,0,0,83,24,0,3,106,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,0,0,74,32,0,8,10,181,0,0,83,24,0,3,106,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,5,0,0,1,0,0,5,0,0,74,32,0,10,9,183,0,0,80,24,0,2,107,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,0,0,73,32,0,8,9,183,0,0,81,23,0,3,107,1,0
0,0,0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,5,0,0,74,32,0,9,9,182,0,0,84,23,0,3,106,1,0
0,0,0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,3,0,0,76,32,0,11,9,182,0,0,84,23,0,3,106,1,0
0,0,0,17,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,0,1,0,0,6,0,0,76,32,0,11,9,182,0,0,84,22,0,3,107,1,0
0,0,0,17,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,7,0,0,74,32,0,8,9,183,0,0,83,22,0,3,107,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,0,1,0,0,6,0,0,75,32,0,8,9,183,0,0,84,21,0,3,107,1,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,0,1,0,0,8,0,0,74,32,0,8,9,182,0,0,85,22,0,4,107,0,0
0,0,0,17,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,0,1,0,0,8,0,0,74,32,0,8,9,183,0,0,85,20,0,4,107,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,6,0,1,1,0,0,8,0,0,75,32,0,8,9,182,0,0,86,20,0,5,106,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,1,1,0,0,7,0,0,75,32,0,7,9,183,0,0,83,21,0,3,107,1,0
0,0,0,17,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,1,1,0,0,7,0,0,75,32,0,8,9,182,0,0,84,22,0,3,106,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,1,1,0,0,7,0,0,75,32,0,8,8,183,0,0,85,20,0,5,106,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,6,0,1,1,0,0,7,0,0,75,32,0,8,8,183,0,0,84,21,0,4,106,1,0
0,0,0,17,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,1,1,0,0,7,0,0,76,32,0,8,8,183,0,0,83,22,0,3,106,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,1,1,0,0,6,0,0,77,32,0,8,8,183,0,0,82,23,0,3,105,1,0
0,0,0,17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,6,0,1,1,0,0,7,0,0,77,32,0,8,7,184,0,0,83,22,0,3,105,1,0
0,0,0,17,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,6,0,1,1,0,0,3,0,0,80,32,0,11,7,184,0,0,85,20,0,5,105,1,0
